Date,EEM
1999-01-26,289.108
1999-01-27,293.555
1999-01-28,294.305
1999-01-29,293.914
1999-02-01,299.668
1999-02-02,300.038
1999-02-03,298.850
1999-02-04,296.518
1999-02-05,294.839
1999-02-08,295.705
1999-02-09,291.844
1999-02-10,293.707
1999-02-11,297.552
1999-02-12,300.547
1999-02-15,300.105
1999-02-16,300.935
1999-02-17,299.540
1999-02-18,297.893
1999-02-19,296.235
1999-02-22,297.097
1999-02-23,293.424
1999-02-24,295.103
1999-02-25,295.022
1999-02-26,296.565
1999-03-01,297.952
1999-03-02,297.004
1999-03-03,300.080
1999-03-04,300.635
1999-03-05,304.519
1999-03-08,311.529
1999-03-09,315.379
1999-03-10,317.973
1999-03-11,318.805
1999-03-12,320.704
1999-03-15,325.713
1999-03-16,328.149
1999-03-17,329.104
1999-03-18,330.122
1999-03-19,333.829
1999-03-22,332.939
1999-03-23,329.543
1999-03-24,326.930
1999-03-25,331.285
1999-03-26,329.954
1999-03-29,330.053
1999-03-30,334.382
1999-03-31,334.745
1999-04-01,335.121
1999-04-02,338.697
1999-04-05,339.380
1999-04-06,342.632
1999-04-07,346.394
1999-04-08,348.433
1999-04-09,348.362
1999-04-12,349.418
1999-04-13,350.858
1999-04-14,353.771
1999-04-15,358.555
1999-04-16,366.783
1999-04-19,371.844
1999-04-20,369.435
1999-04-21,364.423
1999-04-22,366.091
1999-04-23,368.695
1999-04-26,367.868
1999-04-27,369.436
1999-04-28,372.830
1999-04-29,370.873
1999-04-30,375.665
1999-05-03,379.799
1999-05-04,385.325
1999-05-05,387.781
1999-05-06,397.691
1999-05-07,399.599
1999-05-10,402.710
1999-05-11,400.223
1999-05-12,393.468
1999-05-13,394.360
1999-05-14,394.745
1999-05-17,390.115
1999-05-18,394.546
1999-05-19,391.254
1999-05-20,388.679
1999-05-21,384.603
1999-05-24,378.800
1999-05-25,372.906
1999-05-26,376.059
1999-05-27,371.715
1999-05-28,369.676
1999-05-31,372.330
1999-06-01,375.349
1999-06-02,376.362
1999-06-03,379.020
1999-06-04,383.863
1999-06-07,390.906
1999-06-08,394.101
1999-06-09,390.781
1999-06-10,395.768
1999-06-11,394.380
1999-06-14,391.096
1999-06-15,390.746
1999-06-16,399.781
1999-06-17,405.351
1999-06-18,408.562
1999-06-21,416.461
1999-06-22,418.684
1999-06-23,413.256
1999-06-24,409.927
1999-06-25,405.925
1999-06-28,409.835
1999-06-29,411.931
1999-06-30,413.808
1999-07-01,420.034
1999-07-02,424.438
1999-07-05,431.371
1999-07-06,430.797
1999-07-07,429.395
1999-07-08,425.778
1999-07-09,427.633
1999-07-12,424.143
1999-07-13,420.732
1999-07-14,418.568
1999-07-15,422.378
1999-07-16,422.113
1999-07-19,424.424
1999-07-20,421.466
1999-07-21,419.001
1999-07-22,416.964
1999-07-23,407.018
1999-07-26,399.009
1999-07-27,400.650
1999-07-28,405.061
1999-07-29,404.912
1999-07-30,401.940
1999-08-02,395.170
1999-08-03,398.105
1999-08-04,398.140
1999-08-05,392.471
1999-08-06,388.783
1999-08-09,390.692
1999-08-10,391.687
1999-08-11,389.815
1999-08-12,392.946
1999-08-13,394.214
1999-08-16,398.336
1999-08-17,395.965
1999-08-18,394.442
1999-08-19,393.300
1999-08-20,396.898
1999-08-23,404.570
1999-08-24,404.526
1999-08-25,412.326
1999-08-26,409.948
1999-08-27,408.759
1999-08-30,406.548
1999-08-31,405.296
1999-09-01,405.605
1999-09-02,403.842
1999-09-03,403.875
1999-09-06,409.408
1999-09-07,406.071
1999-09-08,403.749
1999-09-09,405.970
1999-09-10,410.362
1999-09-13,413.639
